obsID,precinct,zone,group,mail.pp,phone.pp,lit.pp,text.pp,applied,mail.apply,phone.apply,lit.apply,text.apply,voted,mail.voted,phone.voted,lit.voted,text.voted
12929,Westtown 3,6,3,N,N,Y,N,N,N,N,N,N,N,N,N,N,N
12930,Westtown 3,6,2,N,N,N,N,N,N,N,N,N,N,N,N,N,N
12931,Westtown 2,6,8,N,Y,N,N,N,N,N,N,N,N,N,N,N,N
12932,Westtown 1,6,7,Y,N,N,N,N,N,N,N,N,N,N,N,N,N
12933,Westtown 1,6,10,N,N,N,N,N,N,N,N,N,N,N,N,N,N
12934,Westtown 3,6,8,N,N,Y,N,N,N,N,N,N,N,N,N,N,N
12935,Westtown 4,6,4,N,N,N,N,N,N,N,N,N,N,N,N,N,N
12936,Westtown 3,6,10,N,N,Y,N,N,N,N,N,N,polls,N,N,N,N
12937,Westtown 1,6,5,Y,N,N,N,N,N,N,N,N,N,N,N,N,N
12938,Westtown 5,6,9,N,Y,N,N,N,N,N,N,N,N,N,N,N,N
12939,Westtown 5,6,9,N,N,N,N,N,N,N,N,N,polls,N,N,N,N
12940,Westtown 5,6,9,N,N,N,N,N,N,N,N,N,polls,N,N,N,N
12941,Westtown 1,6,5,Y,Y,N,N,N,N,N,N,N,N,N,N,N,N
12942,Westtown 2,6,3,N,N,Y,N,N,N,N,N,N,N,N,N,N,N
12943,Westtown 3,6,4,N,N,N,N,N,N,N,N,N,N,N,N,N,N
12944,Westtown 2,6,7,Y,N,N,N,N,N,N,N,N,N,N,N,N,N
12945,Westtown 2,6,7,Y,N,N,N,N,N,N,N,N,N,N,N,N,N
12946,Westtown 2,6,2,N,N,N,N,N,N,N,N,N,N,N,N,N,N
12947,Westtown 1,6,1,Y,N,N,N,N,N,N,N,N,N,N,N,N,N
12948,Westtown 2,6,9,N,N,N,N,N,N,N,N,N,N,N,N,N,N
12949,Westtown 1,6,8,N,Y,N,N,N,N,N,N,N,N,N,N,N,N
12950,Westtown 1,6,8,N,N,N,N,N,N,N,N,N,N,N,N,N,N
12951,Westtown 4,6,6,Y,N,N,N,N,N,N,N,N,N,N,N,N,N
12952,Westtown 4,6,9,N,N,N,N,N,N,N,N,N,N,N,N,N,N
12953,Westtown 4,6,9,N,N,N,N,N,N,N,N,N,N,N,N,N,N
12954,Westtown 4,6,6,Y,N,N,N,N,N,N,N,N,N,N,N,N,N
12955,Westtown 4,6,2,N,Y,N,N,N,N,N,N,N,N,N,N,N,N
12956,Westtown 2,6,5,Y,Y,N,N,N,N,N,N,N,N,N,N,N,N
12957,Westtown 3,6,2,N,Y,N,N,N,N,N,N,N,N,N,N,N,N
12958,Westtown 2,6,8,N,N,Y,N,N,N,N,N,N,polls,N,N,N,N
12959,Westtown 3,6,7,Y,N,N,N,N,N,N,N,N,N,N,N,N,N
12960,Westtown 3,6,6,Y,N,Y,N,N,N,N,N,N,N,N,N,N,N
12961,Westtown 3,6,6,Y,N,Y,N,N,N,N,N,N,N,N,N,N,N
12962,Westtown 2,6,5,Y,N,N,N,N,N,N,N,N,N,N,N,N,N
12963,Westtown 3,6,9,N,N,N,N,N,N,N,N,N,N,N,N,N,N
12964,Westtown 1,6,8,N,N,N,N,N,N,N,N,N,N,N,N,N,N
12965,Westtown 1,6,8,N,N,N,N,N,N,N,N,N,N,N,N,N,N
12966,Westtown 5,6,10,N,N,N,N,N,N,N,N,N,N,N,N,N,N
12967,Westtown 1,6,2,N,Y,N,N,N,N,N,N,N,N,N,N,N,N
12968,Westtown 5,6,9,N,Y,N,N,N,N,N,N,N,N,N,N,N,N
12969,Westtown 3,6,7,Y,N,N,N,N,N,N,N,N,polls,N,N,N,N
12970,Westtown 3,6,7,Y,N,N,N,N,N,N,N,N,polls,N,N,N,N
12971,Westtown 2,6,10,N,N,Y,N,N,N,N,N,N,N,N,N,N,N
12972,Westtown 5,6,4,N,N,N,N,N,N,N,N,N,N,N,N,N,N
12973,Westtown 5,6,4,N,N,N,N,N,N,N,N,N,N,N,N,N,N
12974,Westtown 5,6,4,N,N,N,N,N,N,N,N,N,N,N,N,N,N
12975,Westtown 5,6,7,Y,N,N,N,N,N,N,N,N,polls,N,N,N,N
12976,Westtown 2,6,1,Y,N,N,N,N,N,N,N,N,N,N,N,N,N
12977,Westtown 2,6,5,Y,N,N,N,N,N,N,N,N,N,N,N,N,N
12978,Westtown 2,6,2,N,N,N,N,N,N,N,N,N,N,N,N,N,N
12979,Westtown 2,6,2,N,N,N,N,N,N,N,N,N,N,N,N,N,N
12980,Westtown 5,6,8,N,Y,Y,N,N,N,N,N,N,N,N,N,N,N
12981,Westtown 3,6,5,Y,N,N,N,N,N,N,N,N,N,N,N,N,N
12982,Westtown 3,6,5,Y,Y,N,N,N,N,N,N,N,N,N,N,N,N
12983,Westtown 2,6,3,N,N,Y,N,N,N,N,N,N,N,N,N,N,N
12984,Westtown 2,6,7,Y,N,N,N,N,N,N,N,N,N,N,N,N,N
12985,Westtown 5,6,1,Y,N,N,N,N,N,N,N,N,N,N,N,N,N
12986,Westtown 4,6,5,Y,N,N,N,N,N,N,N,N,N,N,N,N,N
12987,Westtown 4,6,5,Y,N,N,N,N,N,N,N,N,N,N,N,N,N
12988,Westtown 5,6,8,N,Y,N,N,N,N,N,N,N,polls,N,N,N,N
12989,Westtown 4,6,10,N,N,N,N,N,N,N,N,N,N,N,N,N,N
12990,Westtown 1,6,10,N,N,N,N,N,N,N,N,N,N,N,N,N,N
12991,Westtown 3,6,3,N,N,Y,N,N,N,N,N,N,N,N,N,N,N
12992,Westtown 2,6,4,N,N,N,N,N,N,N,N,N,N,N,N,N,N
12993,Westtown 4,6,2,N,Y,N,N,N,N,N,N,N,polls,N,N,N,N
12994,Westtown 4,6,7,Y,N,N,N,N,N,N,N,N,polls,N,N,N,N
12995,Westtown 1,6,2,N,N,N,N,N,N,N,N,N,N,N,N,N,N
12996,Westtown 3,6,3,N,N,N,N,N,N,N,N,N,N,N,N,N,N
12997,Westtown 3,6,3,N,N,N,N,N,N,N,N,N,N,N,N,N,N
12998,Westtown 3,6,3,N,N,N,N,N,N,N,N,N,N,N,N,N,N
12999,Westtown 5,6,7,Y,N,N,N,N,N,N,N,N,N,N,N,N,N
13000,Westtown 4,6,8,N,Y,N,N,N,N,N,N,N,N,N,N,N,N
13001,Westtown 4,6,8,N,N,N,N,N,N,N,N,N,N,N,N,N,N
13002,Westtown 1,6,8,N,N,N,N,N,N,N,N,N,N,N,N,N,N
13003,Westtown 4,6,3,N,N,N,N,N,N,N,N,N,N,N,N,N,N
13004,Westtown 3,6,3,N,N,Y,N,N,N,N,N,N,polls,N,N,N,N
13005,Westtown 3,6,3,N,N,Y,N,N,N,N,N,N,polls,N,N,N,N
13006,Westtown 2,6,9,N,N,N,N,N,N,N,N,N,N,N,N,N,N
13007,Westtown 2,6,6,Y,N,Y,N,N,N,N,N,N,polls,N,N,N,N
13008,Westtown 5,6,6,Y,N,N,N,N,N,N,N,N,polls,N,N,N,N
13009,Westtown 2,6,7,Y,N,N,N,N,N,N,N,N,N,N,N,N,N
13010,Westtown 4,6,10,N,N,N,N,N,N,N,N,N,N,N,N,N,N
13011,Westtown 4,6,10,N,N,N,N,N,N,N,N,N,N,N,N,N,N
13012,Westtown 4,6,10,N,N,N,N,N,N,N,N,N,N,N,N,N,N
13013,Westtown 2,6,4,N,N,N,N,N,N,N,N,N,N,N,N,N,N
13014,Westtown 4,6,5,Y,N,N,N,N,N,N,N,N,polls,N,N,N,N
13015,Westtown 1,6,5,Y,N,N,N,N,N,N,N,N,polls,N,N,N,N
13016,Westtown 1,6,8,N,Y,N,N,N,N,N,N,N,N,N,N,N,N
13017,Westtown 4,6,5,Y,N,N,N,N,N,N,N,N,N,N,N,N,N
13018,Westtown 5,6,3,N,N,N,N,N,N,N,N,N,N,N,N,N,N
13019,Westtown 2,6,5,Y,Y,N,N,N,N,N,N,N,N,N,N,N,N
13020,Westtown 2,6,6,Y,N,Y,N,N,N,N,N,N,N,N,N,N,N
13021,Westtown 4,6,8,N,N,N,N,N,N,N,N,N,N,N,N,N,N
13022,Westtown 2,6,8,N,N,Y,N,N,N,N,N,N,N,N,N,N,N
13023,Westtown 2,6,8,N,N,Y,N,N,N,N,N,N,N,N,N,N,N
13024,Westtown 1,6,1,Y,N,N,N,N,N,N,N,N,N,N,N,N,N
13025,Westtown 1,6,1,Y,N,N,N,N,N,N,N,N,polls,N,N,N,N
13026,Westtown 1,6,1,Y,N,N,N,N,N,N,N,N,polls,N,N,N,N
13027,Westtown 3,6,9,N,N,N,N,N,N,N,N,N,N,N,N,N,N
13028,Westtown 5,6,4,N,N,N,N,N,N,N,N,N,polls,N,N,N,N
13029,Westtown 2,6,8,N,Y,N,N,N,N,N,N,N,N,N,N,N,N
13030,Westtown 5,6,2,N,N,N,N,N,N,N,N,N,N,N,N,N,N
13031,Westtown 4,6,9,N,Y,N,N,N,N,N,N,N,N,N,N,N,N
13032,Westtown 2,6,4,N,N,N,N,N,N,N,N,N,N,N,N,N,N
13033,Westtown 1,6,3,N,N,N,N,N,N,N,N,N,N,N,N,N,N
13034,Westtown 1,6,3,N,N,N,N,N,N,N,N,N,N,N,N,N,N
13035,Westtown 5,6,8,N,N,N,N,N,N,N,N,N,N,N,N,N,N
13036,Westtown 4,6,5,Y,N,N,N,N,N,N,N,N,N,N,N,N,N
13037,Westtown 4,6,5,Y,Y,N,N,N,N,N,N,N,N,N,N,N,N
13038,Westtown 3,6,4,N,N,N,N,N,N,N,N,N,N,N,N,N,N
13039,Westtown 2,6,10,N,N,Y,N,N,N,N,N,N,polls,N,N,N,N
13040,Westtown 1,6,2,N,N,N,N,N,N,N,N,N,N,N,N,N,N
13041,Westtown 1,6,2,N,Y,N,N,N,N,N,N,N,N,N,N,N,N
13042,Westtown 3,6,4,N,N,N,N,N,N,N,N,N,polls,N,N,N,N
13043,Westtown 4,6,2,N,N,N,N,N,N,N,N,N,N,N,N,N,N
13044,Westtown 2,6,7,Y,N,N,N,N,N,N,N,N,N,N,N,N,N
13045,Westtown 1,6,7,Y,N,N,N,N,N,N,N,N,N,N,N,N,N
13046,Westtown 5,6,2,N,N,N,N,N,N,N,N,N,N,N,N,N,N
13047,Westtown 5,6,9,N,N,N,N,N,N,N,N,N,N,N,N,N,N
13048,Westtown 1,6,7,Y,N,N,N,N,N,N,N,N,N,N,N,N,N
13049,Westtown 1,6,7,Y,N,N,N,N,N,N,N,N,N,N,N,N,N
13050,Westtown 2,6,2,N,N,N,N,N,N,N,N,N,N,N,N,N,N
13051,Westtown 3,6,8,N,N,Y,N,N,N,N,N,N,N,N,N,N,N
13052,Westtown 5,6,1,Y,N,N,N,N,N,N,N,N,N,N,N,N,N
13053,Westtown 3,6,8,N,N,Y,N,N,N,N,N,N,N,N,N,N,N
13054,Westtown 3,6,4,N,N,N,N,N,N,N,N,N,N,N,N,N,N
13055,Westtown 3,6,1,Y,N,N,N,N,N,N,N,N,N,N,N,N,N
13056,Westtown 4,6,8,N,N,N,N,N,N,N,N,N,polls,N,N,N,N
13057,Westtown 3,6,2,N,Y,N,N,N,N,N,N,N,N,N,N,N,N
13058,Westtown 3,6,2,N,Y,N,N,N,N,N,N,N,N,N,N,N,N
13059,Westtown 3,6,2,N,N,N,N,N,N,N,N,N,N,N,N,N,N
13060,Westtown 3,6,2,N,N,N,N,N,N,N,N,N,N,N,N,N,N
13061,Westtown 4,6,8,N,N,N,N,N,N,N,N,N,N,N,N,N,N
13062,Westtown 5,6,9,N,N,N,N,N,N,N,N,N,N,N,N,N,N
13063,Westtown 4,6,4,N,N,N,N,N,N,N,N,N,N,N,N,N,N
13064,Westtown 1,6,6,Y,N,N,N,N,N,N,N,N,N,N,N,N,N
13065,Westtown 3,6,10,N,N,Y,N,N,N,N,N,N,polls,N,N,N,N
13066,Westtown 3,6,10,N,N,Y,N,N,N,N,N,N,polls,N,N,N,N
13067,Westtown 3,6,10,N,N,Y,N,N,N,N,N,N,polls,N,N,N,N
13068,Westtown 4,6,7,Y,N,N,N,N,N,N,N,N,N,N,N,N,N
13069,Westtown 2,6,10,N,N,Y,N,N,N,N,N,N,polls,N,N,N,N
13070,Westtown 4,6,7,Y,N,N,N,N,N,N,N,N,N,N,N,N,N
13071,Westtown 3,6,9,N,N,N,N,N,N,N,N,N,N,N,N,N,N
13072,Westtown 3,6,4,N,N,N,N,N,N,N,N,N,N,N,N,N,N
13073,Westtown 1,6,9,N,N,N,N,N,N,N,N,N,N,N,N,N,N
13074,Westtown 1,6,9,N,N,N,N,N,N,N,N,N,N,N,N,N,N
13075,Westtown 3,6,2,N,Y,N,N,N,N,N,N,N,polls,N,N,N,N
13076,Westtown 1,6,10,N,N,N,N,N,N,N,N,N,N,N,N,N,N
13077,Westtown 3,6,2,N,N,N,N,N,N,N,N,N,polls,N,N,N,N
13078,Westtown 1,6,1,Y,N,N,N,N,N,N,N,N,N,N,N,N,N
13079,Westtown 1,6,8,N,N,N,N,N,N,N,N,N,polls,N,N,N,N
13080,Westtown 1,6,7,Y,N,N,N,N,N,N,N,N,polls,N,N,N,N
13081,Westtown 3,6,8,N,Y,Y,N,N,N,N,N,N,N,N,N,N,N
13082,Westtown 5,6,9,N,N,N,N,N,N,N,N,N,N,N,N,N,N
13083,Westtown 5,6,9,N,Y,N,N,N,N,N,N,N,N,N,N,N,N
13084,Westtown 5,6,9,N,N,N,N,N,N,N,N,N,N,N,N,N,N
13085,Westtown 2,6,5,Y,N,N,N,N,N,N,N,N,N,N,N,N,N
13086,Westtown 2,6,5,Y,N,N,N,N,N,N,N,N,polls,N,N,N,N
13087,Westtown 1,6,1,Y,N,N,N,N,N,N,N,N,polls,N,N,N,N
13088,Westtown 1,6,1,Y,N,N,N,N,N,N,N,N,polls,N,N,N,N
13089,Westtown 2,6,5,Y,Y,N,N,N,N,N,N,N,N,N,N,N,N
13090,Westtown 2,6,7,Y,N,N,N,N,N,N,N,N,N,N,N,N,N
13091,Westtown 4,6,4,N,N,N,N,N,N,N,N,N,polls,N,N,N,N
13092,Westtown 2,6,7,Y,N,N,N,N,N,N,N,N,N,N,N,N,N
13093,Westtown 2,6,4,N,N,N,N,N,N,N,N,N,N,N,N,N,N
13094,Westtown 3,6,4,N,N,N,N,N,N,N,N,N,N,N,N,N,N
13095,Westtown 1,6,4,N,N,N,N,N,N,N,N,N,N,N,N,N,N
13096,Westtown 5,6,5,Y,N,N,N,N,N,N,N,N,N,N,N,N,N
13097,Westtown 2,6,10,N,N,Y,N,N,N,N,N,N,N,N,N,N,N
13098,Westtown 1,6,3,N,N,N,N,N,N,N,N,N,N,N,N,N,N
13099,Westtown 2,6,6,Y,N,Y,N,N,N,N,N,N,N,N,N,N,N
13100,Westtown 2,6,2,N,N,N,N,N,N,N,N,N,N,N,N,N,N
13101,Westtown 5,6,2,N,Y,N,N,N,N,N,N,N,polls,N,N,N,N
13102,Westtown 3,6,9,N,Y,N,N,N,N,N,N,N,N,N,N,N,N
13103,Westtown 2,6,8,N,Y,Y,N,N,N,N,N,N,N,N,N,N,N
13104,Westtown 4,6,10,N,N,N,N,N,N,N,N,N,polls,N,N,N,N
13105,Westtown 1,6,6,Y,N,N,N,N,N,N,N,N,N,N,N,N,N
13106,Westtown 2,6,10,N,N,Y,N,N,N,N,N,N,N,N,N,N,N
13107,Westtown 5,6,2,N,N,N,N,N,N,N,N,N,N,N,N,N,N
13108,Westtown 2,6,3,N,N,N,N,N,N,N,N,N,N,N,N,N,N
13109,Westtown 2,6,3,N,N,Y,N,N,N,N,N,N,N,N,N,N,N
13110,Westtown 4,6,5,Y,N,N,N,N,N,N,N,N,polls,N,N,N,N
13111,Westtown 1,6,1,Y,N,N,N,N,N,N,N,N,N,N,N,N,N
13112,Westtown 2,6,5,Y,N,N,N,N,N,N,N,N,N,N,N,N,N
13113,Westtown 3,6,9,N,N,N,N,N,N,N,N,N,polls,N,N,N,N
13114,Westtown 3,6,9,N,Y,N,N,N,N,N,N,N,N,N,N,N,N
13115,Westtown 3,6,7,Y,N,N,N,N,N,N,N,N,N,N,N,N,N
13116,Westtown 1,6,6,Y,N,N,N,N,N,N,N,N,polls,N,N,N,N
13117,Westtown 1,6,7,Y,N,N,N,N,N,N,N,N,polls,N,N,N,N
13118,Westtown 3,6,9,N,N,N,N,N,N,N,N,N,N,N,N,N,N
13119,Westtown 1,6,6,Y,N,N,N,N,N,N,N,N,N,N,N,N,N
13120,Westtown 1,6,6,Y,N,N,N,N,N,N,N,N,polls,N,N,N,N
13121,Westtown 3,6,6,Y,N,Y,N,N,N,N,N,N,N,N,N,N,N
13122,Westtown 3,6,6,Y,N,Y,N,N,N,N,N,N,N,N,N,N,N
13123,Westtown 5,6,2,N,Y,N,N,N,N,N,N,N,N,N,N,N,N
13124,Westtown 5,6,2,N,N,N,N,N,N,N,N,N,N,N,N,N,N
13125,Westtown 5,6,7,Y,N,N,N,N,N,N,N,N,N,N,N,N,N
13126,Westtown 5,6,10,N,N,Y,N,N,N,N,N,N,N,N,N,N,N
13127,Westtown 1,6,2,N,N,N,N,N,N,N,N,N,N,N,N,N,N
13128,Westtown 1,6,9,N,N,N,N,N,N,N,N,N,polls,N,N,N,N
13129,Westtown 2,6,2,N,N,N,N,N,N,N,N,N,N,N,N,N,N
13130,Westtown 2,6,1,Y,N,N,N,N,N,N,N,N,N,N,N,N,N
13131,Westtown 2,6,1,Y,N,N,N,N,N,N,N,N,N,N,N,N,N
13132,Westtown 3,6,5,Y,Y,N,N,N,N,N,N,N,N,N,N,N,N
13133,Westtown 1,6,10,N,N,N,N,N,N,N,N,N,N,N,N,N,N
13134,Westtown 5,6,8,N,N,Y,N,N,N,N,N,N,polls,N,N,N,N
13135,Westtown 1,6,4,N,N,N,N,N,N,N,N,N,N,N,N,N,N
13136,Westtown 1,6,8,N,N,N,N,N,N,N,N,N,polls,N,N,N,N
13137,Westtown 1,6,4,N,N,N,N,N,N,N,N,N,N,N,N,N,N
13138,Westtown 1,6,4,N,N,N,N,N,N,N,N,N,polls,N,N,N,N
13139,Westtown 5,6,8,N,N,Y,N,N,N,N,N,N,polls,N,N,N,N
13140,Westtown 1,6,4,N,N,N,N,N,N,N,N,N,N,N,N,N,N
13141,Westtown 2,6,7,Y,N,N,N,N,N,N,N,N,N,N,N,N,N
13142,Westtown 1,6,8,N,Y,N,N,N,N,N,N,N,polls,N,N,N,N
13143,Westtown 1,6,4,N,N,N,N,N,N,N,N,N,N,N,N,N,N
13144,Westtown 2,6,6,Y,N,Y,N,N,N,N,N,N,N,N,N,N,N
13145,Westtown 3,6,2,N,Y,N,N,N,N,N,N,N,N,N,N,N,N
13146,Westtown 1,6,4,N,N,N,N,N,N,N,N,N,polls,N,N,N,N
13147,Westtown 3,6,3,N,N,Y,N,N,N,N,N,N,N,N,N,N,N
13148,Westtown 5,6,5,Y,N,N,N,N,N,N,N,N,N,N,N,N,N
13149,Westtown 3,6,8,N,Y,Y,N,N,N,N,N,N,N,N,N,N,N
13150,Westtown 1,6,9,N,N,N,N,N,N,N,N,N,N,N,N,N,N
13151,Westtown 3,6,1,Y,N,N,N,N,N,N,N,N,polls,N,N,N,N
13152,Westtown 4,6,3,N,N,N,N,N,N,N,N,N,N,N,N,N,N
13153,Westtown 5,6,5,Y,N,N,N,N,N,N,N,N,N,N,N,N,N
13154,Westtown 3,6,5,Y,N,N,N,N,N,N,N,N,N,N,N,N,N
13155,Westtown 3,6,6,Y,N,Y,N,N,N,N,N,N,polls,N,N,N,N
13156,Westtown 2,6,7,Y,N,N,N,N,N,N,N,N,N,N,N,N,N
13157,Westtown 3,6,3,N,N,Y,N,N,N,N,N,N,polls,N,N,N,N
13158,Westtown 3,6,3,N,N,Y,N,N,N,N,N,N,polls,N,N,N,N
13159,Westtown 4,6,4,N,N,N,N,N,N,N,N,N,polls,N,N,N,N
13160,Westtown 4,6,4,N,N,N,N,N,N,N,N,N,polls,N,N,N,N
13161,Westtown 3,6,1,Y,N,N,N,N,N,N,N,N,polls,N,N,N,N
13162,Westtown 3,6,1,Y,N,N,N,N,N,N,N,N,polls,N,N,N,N
13163,Westtown 3,6,1,Y,N,N,N,N,N,N,N,N,polls,N,N,N,N
13164,Westtown 3,6,1,Y,N,N,N,N,N,N,N,N,polls,N,N,N,N
13165,Westtown 1,6,5,Y,N,N,N,N,N,N,N,N,N,N,N,N,N
13166,Westtown 1,6,10,N,N,N,N,N,N,N,N,N,N,N,N,N,N
13167,Westtown 2,6,5,Y,N,N,N,N,N,N,N,N,N,N,N,N,N
13168,Westtown 4,6,1,Y,N,N,N,N,N,N,N,N,polls,N,N,N,N
13169,Westtown 3,6,5,Y,N,N,N,N,N,N,N,N,N,N,N,N,N
13170,Westtown 3,6,5,Y,N,N,N,N,N,N,N,N,N,N,N,N,N
13171,Westtown 3,6,5,Y,N,N,N,N,N,N,N,N,polls,N,N,N,N
13172,Westtown 3,6,1,Y,N,N,N,N,N,N,N,N,N,N,N,N,N
13173,Westtown 3,6,9,N,N,N,N,N,N,N,N,N,N,N,N,N,N
13174,Westtown 2,6,2,N,Y,N,N,N,N,N,N,N,polls,N,N,N,N
13175,Westtown 4,6,2,N,N,N,N,N,N,N,N,N,N,N,N,N,N
13176,Westtown 4,6,2,N,N,N,N,N,N,N,N,N,N,N,N,N,N
13177,Westtown 2,6,2,N,N,N,N,N,N,N,N,N,N,N,N,N,N
13178,Westtown 1,6,6,Y,N,N,N,N,N,N,N,N,N,N,N,N,N
13179,Westtown 2,6,10,N,N,Y,N,N,N,N,N,N,N,N,N,N,N
13180,Westtown 4,6,4,N,N,N,N,N,N,N,N,N,N,N,N,N,N
13181,Westtown 4,6,4,N,N,N,N,N,N,N,N,N,N,N,N,N,N
13182,Westtown 4,6,5,Y,N,N,N,N,N,N,N,N,N,N,N,N,N
13183,Westtown 3,6,4,N,N,N,N,N,N,N,N,N,N,N,N,N,N
13184,Westtown 4,6,5,Y,Y,N,N,N,N,N,N,N,N,N,N,N,N
13185,Westtown 4,6,6,Y,N,N,N,N,N,N,N,N,N,N,N,N,N
13186,Westtown 5,6,7,Y,N,N,N,N,N,N,N,N,N,N,N,N,N
13187,Westtown 5,6,5,Y,N,N,N,N,N,N,N,N,N,N,N,N,N
13188,Westtown 1,6,10,N,N,N,N,N,N,N,N,N,N,N,N,N,N
13189,Westtown 5,6,5,Y,N,N,N,N,N,N,N,N,N,N,N,N,N
13190,Westtown 1,6,5,Y,Y,N,N,N,N,N,N,N,N,N,N,N,N
13191,Westtown 1,6,5,Y,N,N,N,N,N,N,N,N,N,N,N,N,N
13192,Westtown 3,6,7,Y,N,N,N,N,N,N,N,N,polls,N,N,N,N
13193,Westtown 1,6,7,Y,N,N,N,N,N,N,N,N,N,N,N,N,N
13194,Westtown 1,6,5,Y,Y,N,N,N,N,N,N,N,N,N,N,N,N
13195,Westtown 1,6,5,Y,N,N,N,N,N,N,N,N,N,N,N,N,N
13196,Westtown 3,6,3,N,N,Y,N,N,N,N,N,N,polls,N,N,N,N
13197,Westtown 1,6,5,Y,N,N,N,N,N,N,N,N,N,N,N,N,N
13198,Westtown 5,6,7,Y,N,N,N,N,N,N,N,N,N,N,N,N,N
13199,Westtown 3,6,9,N,Y,N,N,N,N,N,N,N,N,N,N,N,N
13200,Westtown 5,6,9,N,N,N,N,N,N,N,N,N,N,N,N,N,N
13201,Westtown 5,6,9,N,N,N,N,N,N,N,N,N,N,N,N,N,N
13202,Westtown 1,6,10,N,N,N,N,N,N,N,N,N,N,N,N,N,N
13203,Westtown 1,6,9,N,Y,N,N,N,N,N,N,N,N,N,N,N,N
13204,Westtown 1,6,9,N,N,N,N,N,N,N,N,N,N,N,N,N,N
13205,Westtown 3,6,8,N,N,Y,N,N,N,N,N,N,N,N,N,N,N
13206,Westtown 2,6,3,N,N,Y,N,N,N,N,N,N,N,N,N,N,N
13207,Westtown 2,6,7,Y,N,N,N,N,N,N,N,N,N,N,N,N,N
13208,Westtown 2,6,7,Y,N,N,N,N,N,N,N,N,N,N,N,N,N
13209,Westtown 5,6,1,Y,N,N,N,N,N,N,N,N,polls,N,N,N,N
13210,Westtown 4,6,9,N,N,N,N,N,N,N,N,N,N,N,N,N,N
13211,Westtown 3,6,8,N,N,Y,N,N,N,N,N,N,N,N,N,N,N
13212,Westtown 3,6,8,N,N,Y,N,N,N,N,N,N,N,N,N,N,N
13213,Westtown 3,6,1,Y,N,N,N,N,N,N,N,N,N,N,N,N,N
13214,Westtown 3,6,1,Y,N,N,N,N,N,N,N,N,N,N,N,N,N
13215,Westtown 3,6,8,N,N,Y,N,N,N,N,N,N,N,N,N,N,N
13216,Westtown 2,6,4,N,N,N,N,N,N,N,N,N,polls,N,N,N,N
13217,Westtown 2,6,4,N,N,N,N,N,N,N,N,N,polls,N,N,N,N
13218,Westtown 3,6,9,N,N,N,N,N,N,N,N,N,N,N,N,N,N
13219,Westtown 3,6,9,N,N,N,N,N,N,N,N,N,polls,N,N,N,N
13220,Westtown 3,6,9,N,N,N,N,N,N,N,N,N,polls,N,N,N,N
13221,Westtown 3,6,9,N,N,N,N,N,N,N,N,N,N,N,N,N,N
13222,Westtown 3,6,10,N,N,Y,N,N,N,N,N,N,N,N,N,N,N
13223,Westtown 5,6,8,N,N,N,N,N,N,N,N,N,N,N,N,N,N
13224,Westtown 3,6,9,N,Y,N,N,N,N,N,N,N,N,N,N,N,N
13225,Westtown 5,6,9,N,N,N,N,N,N,N,N,N,N,N,N,N,N
13226,Westtown 1,6,6,Y,N,N,N,N,N,N,N,N,N,N,N,N,N
13227,Westtown 2,6,6,Y,N,Y,N,N,N,N,N,N,N,N,N,N,N
13228,Westtown 1,6,6,Y,N,N,N,N,N,N,N,N,N,N,N,N,N
13229,Westtown 5,6,6,Y,N,N,N,N,N,N,N,N,N,N,N,N,N
13230,Westtown 1,6,5,Y,Y,N,N,N,N,N,N,N,N,N,N,N,N
13231,Westtown 2,6,4,N,N,N,N,N,N,N,N,N,N,N,N,N,N
13232,Westtown 2,6,7,Y,N,N,N,N,N,N,N,N,polls,N,N,N,N
13233,Westtown 2,6,10,N,N,Y,N,N,N,N,N,N,N,N,N,N,N
13234,Westtown 2,6,2,N,N,N,N,N,N,N,N,N,polls,N,N,N,N
13235,Westtown 2,6,8,N,N,Y,N,N,N,N,N,N,polls,N,N,N,N
13236,Westtown 2,6,8,N,N,Y,N,N,N,N,N,N,N,N,N,N,N
13237,Westtown 4,6,1,Y,N,N,N,N,N,N,N,N,N,N,N,N,N
13238,Westtown 1,6,10,N,N,N,N,N,N,N,N,N,N,N,N,N,N
13239,Westtown 1,6,1,Y,N,N,N,N,N,N,N,N,N,N,N,N,N
13240,Westtown 5,6,10,N,N,Y,N,N,N,N,N,N,N,N,N,N,N
13241,Westtown 1,6,8,N,N,N,N,N,N,N,N,N,polls,N,N,N,N
13242,Westtown 3,6,4,N,N,N,N,N,N,N,N,N,N,N,N,N,N
13243,Westtown 3,6,4,N,N,N,N,N,N,N,N,N,N,N,N,N,N
13244,Westtown 1,6,2,N,Y,N,N,N,N,N,N,N,N,N,N,N,N
13245,Westtown 1,6,2,N,N,N,N,N,N,N,N,N,N,N,N,N,N
13246,Westtown 4,6,8,N,N,N,N,N,N,N,N,N,polls,N,N,N,N
13247,Westtown 1,6,7,Y,N,N,N,N,N,N,N,N,N,N,N,N,N
13248,Westtown 1,6,3,N,N,N,N,N,N,N,N,N,N,N,N,N,N
13249,Westtown 3,6,2,N,Y,N,N,N,N,N,N,N,N,N,N,N,N
13250,Westtown 1,6,1,Y,N,N,N,N,N,N,N,N,N,N,N,N,N
13251,Westtown 3,6,1,Y,N,N,N,N,N,N,N,N,N,N,N,N,N
13252,Westtown 3,6,1,Y,N,N,N,N,N,N,N,N,N,N,N,N,N
