"","VanID","mail.itt","phone.itt","lit.itt","text.itt","precinct","zone","group","mail.pp","phone.pp","lit.pp","text.pp","applied","mail.apply","phone.apply","lit.apply","text.apply","voted","mail.voted","phone.voted","lit.voted","text.voted","age","sex"
"3689",5071965,"N","N","N","Y","Franklin",3,4,"N","N","N","Y","B","X","X","X","X","mail","X","X","X","X",59,"F"
"3690",5072986,"Y","N","N","N","East Nottingham West",3,1,"Y","N","N","N","N","N","N","N","N","polls","N","N","N","N",NA,NA
"3691",5073088,"Y","Y","N","N","Oxford E",3,5,"Y","Y","N","N","N","N","N","N","N","N","N","N","N","N",40,"F"
"3692",5074478,"Y","N","N","N","Penn",3,1,"Y","N","N","N","N","N","N","N","N","polls","N","N","N","N",NA,NA
"3693",5074638,"N","N","N","Y","New London",3,4,"N","N","N","Y","N","N","N","N","N","N","N","N","N","N",56,"M"
"3694",5075437,"N","Y","N","N","Oxford W",3,2,"N","Y","N","N","N","N","N","N","N","N","N","N","N","N",36,"M"
"3695",5075500,"Y","N","Y","N","Thornbury 2",6,6,"Y","N","Y","N","N","N","N","N","N","N","N","N","N","N",NA,NA
"3696",5077652,"N","N","Y","Y","London Grove S",3,10,"N","N","N","N","N","N","N","N","N","polls","N","N","N","N",NA,NA
"3697",5077839,"N","Y","Y","N","Thornbury 2",6,8,"N","N","Y","N","N","N","N","N","N","polls","N","N","N","N",NA,NA
"3698",5080576,"N","N","Y","N","London Britain",3,3,"N","N","Y","N","N","N","N","N","N","polls","N","N","N","N",NA,NA
"3699",5080587,"N","Y","N","N","Westtown 4",6,2,"N","N","N","N","N","N","N","N","N","N","N","N","N","N",NA,NA
"3700",5081040,"N","N","Y","N","Elk",3,3,"N","N","N","N","N","N","N","N","N","N","N","N","N","N",NA,NA
"3701",5082376,"Y","N","N","N","Westtown 3",6,1,"Y","N","N","N","N","N","N","N","N","N","N","N","N","N",NA,NA
"3702",5085926,"N","Y","N","Y","Oxford W",3,9,"N","N","N","Y","N","N","N","N","N","N","N","N","N","N",86,"M"
"3703",5089653,"N","N","Y","N","Westtown 3",6,3,"N","N","Y","N","N","N","N","N","N","N","N","N","N","N",NA,NA
"3704",5089666,"N","Y","N","N","Thornbury 2",6,2,"N","N","N","N","B","X","X","X","X","mail","X","X","X","X",51,"F"
"3705",5090051,"N","N","Y","Y","East Nottingham West",3,10,"N","N","Y","Y","N","N","N","N","N","polls","N","N","N","N",51,"F"
"3706",5090228,"N","N","Y","N","London Grove Ch",3,3,"N","N","N","N","N","N","N","N","N","polls","N","N","N","N",NA,NA
"3707",5091741,"N","Y","N","N","W Nottingham",3,2,"N","Y","N","N","N","N","N","N","N","N","N","N","N","N",59,"M"
"3708",5092119,"Y","N","Y","N","London Grove S",3,6,"Y","N","N","N","N","N","N","N","N","N","N","N","N","N",NA,NA
"3709",5092238,"N","N","Y","Y","London Grove S",3,10,"N","N","N","Y","N","N","N","N","N","N","N","N","N","N",75,"F"
"3710",5093146,"N","N","Y","Y","London Grove S",3,10,"N","N","N","N","N","N","N","N","N","N","N","N","N","N",NA,NA
"3711",5095867,"N","Y","N","Y","New London",3,9,"N","N","N","Y","B","X","X","X","X","mail","X","X","X","X",55,"M"
"3712",5095867,"N","Y","N","Y","New London",3,9,"N","N","N","Y","B","X","X","X","X","mail","X","X","X","X",56,"M"
"3713",5095907,"N","N","N","Y","Westtown 5",6,4,"N","N","N","N","N","N","N","N","N","N","N","N","N","N",NA,NA
"3714",5098087,"Y","N","N","N","New London",3,1,"Y","N","N","N","N","N","N","N","N","polls","N","N","N","N",NA,NA
"3715",5098562,"N","Y","Y","N","Thornbury 2",6,8,"N","N","Y","N","N","N","N","N","N","N","N","N","N","N",NA,NA
"3716",5101223,"Y","N","N","Y","Franklin",3,7,"Y","N","N","Y","N","N","N","N","N","polls","N","N","N","N",74,"F"
"3717",5101477,"Y","N","Y","N","Penn",3,6,"Y","N","N","N","N","N","N","N","N","N","N","N","N","N",NA,NA
"3718",5103407,"N","Y","N","Y","Oxford W",3,9,"N","Y","N","Y","N","N","N","N","N","N","N","N","N","N",66,"F"
"3719",5104429,"N","N","Y","N","Thornbury 2",6,3,"N","N","Y","N","N","N","N","N","N","N","N","N","N","N",58,"M"
"3720",5105330,"N","N","Y","N","Westtown 2",6,3,"N","N","N","N","N","N","N","N","N","N","N","N","N","N",NA,NA
"3721",5112213,"N","N","Y","N","Highland",3,3,"N","N","Y","N","N","N","N","N","N","N","N","N","N","N",NA,NA
"3722",5116027,"N","N","Y","Y","Westtown 3",6,10,"N","N","Y","N","N","N","N","N","N","N","N","N","N","N",NA,NA
"3723",5119961,"N","Y","N","N","London Britain",3,2,"N","N","N","N","N","N","N","N","N","N","N","N","N","N",NA,NA
"3724",5119970,"N","N","Y","Y","Birmingham 1",6,10,"N","N","Y","N","N","N","N","N","N","polls","N","N","N","N",NA,NA
"3725",5120009,"Y","N","N","N","London Britain",3,1,"Y","N","N","N","N","N","N","N","N","N","N","N","N","N",NA,NA
"3726",5120824,"N","Y","N","Y","Thornbury 1",6,9,"N","N","N","N","N","N","N","N","N","N","N","N","N","N",NA,NA
"3727",5128255,"Y","N","Y","N","London Grove Ch",3,6,"Y","N","N","N","N","N","N","N","N","N","N","N","N","N",NA,NA
"3728",5130456,"N","Y","Y","N","Penn",3,8,"N","N","N","N","N","N","N","N","N","polls","N","N","N","N",NA,NA
"3729",5134771,"N","N","Y","Y","East Nottingham East",3,10,"N","N","Y","Y","N","N","N","N","N","N","N","N","N","N",81,"F"
"3730",5135074,"N","Y","Y","N","W Fallowfield",3,8,"N","N","N","N","N","N","N","N","N","N","N","N","N","N",NA,NA
"3731",5141232,"N","Y","Y","N","London Grove S",3,8,"N","N","N","N","N","N","N","N","N","N","N","N","N","N",NA,NA
"3732",5146213,"N","Y","Y","N","East Nottingham West",3,8,"N","N","Y","N","N","N","N","N","N","polls","N","N","N","N",NA,NA
"3733",5148359,"Y","N","N","N","London Britain",3,1,"Y","N","N","N","B","X","X","X","X","mail","X","X","X","X",68,"M"
"3734",5148835,"Y","Y","N","N","Birmingham 1",6,5,"Y","Y","N","N","N","N","N","N","N","polls","N","N","N","N",54,"F"
"3735",5150765,"Y","Y","N","N","Westtown 5",6,5,"Y","N","N","N","N","N","N","N","N","N","N","N","N","N",NA,NA
"3736",5154662,"Y","N","N","Y","New London",3,7,"Y","N","N","N","N","N","N","N","N","N","N","N","N","N",38,"F"
"3737",5154907,"N","Y","N","Y","East Nottingham West",3,9,"N","N","N","N","N","N","N","N","N","N","N","N","N","N",72,"F"
"3738",5155021,"Y","Y","N","N","East Nottingham East",3,5,"Y","Y","N","N","N","N","N","N","N","N","N","N","N","N",70,"F"
"3739",5158928,"N","N","Y","Y","London Grove Ch",3,10,"N","N","N","Y","N","N","N","N","N","N","N","N","N","N",66,"F"
